price,size,rooms,floor,year_built,city,neighborhood,coordinates,features
71312.48422040523,58.90470724622338,1,5,1982,Stara Zagora,Mladost,"{'lat': 42.745550869510545, 'lng': 23.27834462328915}","['parking', 'balcony']"
119859.8153439792,78.95034528509115,3,12,1984,Stara Zagora,Mladost,"{'lat': 42.77519576628115, 'lng': 23.218572815386665}",['elevator']
186052.9988939171,133.1240190690653,3,10,2001,Stara Zagora,Center,"{'lat': 42.83424605952909, 'lng': 23.370220761181795}",['elevator']
47952.61836794906,61.19098826636698,3,2,1966,Sofia,Mladost,"{'lat': 42.77254337915689, 'lng': 23.28949471235742}","['parking', 'balcony']"
198409.79359391608,134.37345673990785,2,7,1981,Varna,Mladost,"{'lat': 42.55873814950673, 'lng': 23.388393470012076}",['elevator']
86362.04202318144,101.23255806366426,1,2,1976,Stara Zagora,Lyulin,"{'lat': 42.56204386650975, 'lng': 23.389597266022456}","['parking', 'balcony']"
80394.16756464605,63.12599672317197,5,4,1977,Sofia,Lyulin,"{'lat': 42.62278727831678, 'lng': 23.14129513459694}",['elevator']
97109.72038754215,98.97223217166562,2,12,2008,Plovdiv,Vitosha,"{'lat': 42.700099970371355, 'lng': 23.41828005505384}","['parking', 'balcony']"
137372.5591251534,109.17663348880188,3,7,2000,Stara Zagora,Center,"{'lat': 42.60343962515813, 'lng': 23.459903462439485}","['parking', 'balcony']"
114289.20688684091,98.65429886651589,3,4,1969,Stara Zagora,Mladost,"{'lat': 42.76567405438307, 'lng': 23.31567595223659}",['elevator']
56764.860607834824,32.89325840328631,3,7,1969,Sofia,Center,"{'lat': 42.65643757437609, 'lng': 23.26341026482052}","['parking', 'balcony']"
58356.860169838095,58.18588472525394,2,7,2016,Varna,Boyana,"{'lat': 42.74301672287509, 'lng': 23.384604085851908}","['parking', 'balcony']"
95309.21501053547,72.57444093345485,2,1,1966,Plovdiv,Mladost,"{'lat': 42.640650378234795, 'lng': 23.219348667271525}","['parking', 'balcony']"
159666.1916553002,77.76699712699862,3,6,2007,Stara Zagora,Center,"{'lat': 42.67861731815782, 'lng': 23.439362867585736}",['elevator']
169644.30267477073,98.62016292652034,4,9,2020,Varna,Vitosha,"{'lat': 42.578311165966355, 'lng': 23.41424776447428}","['parking', 'balcony']"
83468.81387674235,85.33103002799761,4,2,2009,Plovdiv,Vitosha,"{'lat': 42.70422798315931, 'lng': 23.13472608568414}",['elevator']
45735.4201632674,39.939669238696965,2,14,1997,Burgas,Mladost,"{'lat': 42.653836759843436, 'lng': 23.360966807294027}",['elevator']
135917.84830369055,91.4059355301789,2,3,1986,Burgas,Boyana,"{'lat': 42.88018139450408, 'lng': 23.167262727661843}",['elevator']
157287.2501783797,98.3175723585147,4,10,2011,Plovdiv,Vitosha,"{'lat': 42.41808235239448, 'lng': 23.169044718454206}","['parking', 'balcony']"
100659.38585649157,96.79371343793119,3,5,1992,Sofia,Vitosha,"{'lat': 42.81304155078665, 'lng': 23.120625829293157}",['elevator']
71545.23514186218,112.42342176663865,4,9,1960,Plovdiv,Boyana,"{'lat': 42.84972538908794, 'lng': 23.42148089477619}","['parking', 'balcony']"
150316.2373831053,105.01766463646712,2,4,2003,Plovdiv,Center,"{'lat': 42.71910362420628, 'lng': 23.2373634689653}",['elevator']
234251.1403174678,93.7754023768531,3,1,2012,Sofia,Vitosha,"{'lat': 42.70552606258172, 'lng': 23.36110873521401}",['elevator']
139450.9511323717,77.89502865624058,3,4,2019,Sofia,Lyulin,"{'lat': 42.745847646472534, 'lng': 23.473965937327012}",['elevator']
36868.42524916741,30.17117199452027,3,6,1993,Varna,Lozenets,"{'lat': 42.67398975501735, 'lng': 23.169915702637702}",['elevator']
58675.741423858446,92.88854657397758,3,5,1963,Varna,Lozenets,"{'lat': 42.55227192928679, 'lng': 23.132270873194084}","['parking', 'balcony']"
144121.62725920137,86.23063061489333,1,14,1976,Sofia,Vitosha,"{'lat': 42.71962789225356, 'lng': 23.276563129927755}",['elevator']
141151.46785804463,88.1473651158612,3,13,1963,Burgas,Center,"{'lat': 42.70326546028943, 'lng': 23.24629404591938}",['elevator']
55528.74498737074,41.69754272539071,2,1,2002,Burgas,Center,"{'lat': 42.58898331412774, 'lng': 23.361433588462745}",['elevator']
70349.79311747142,47.56830378775213,3,4,2013,Plovdiv,Mladost,"{'lat': 42.45369361001538, 'lng': 23.219840443224626}",['elevator']
166254.36964079406,111.59458559998711,5,6,1985,Stara Zagora,Lyulin,"{'lat': 42.77864901599684, 'lng': 23.209916157329697}",['elevator']
68321.86669169186,78.81334538430035,2,13,1963,Plovdiv,Center,"{'lat': 42.73916754197985, 'lng': 23.219974090446353}","['parking', 'balcony']"
96061.01561373174,100.44502092117874,4,10,1960,Plovdiv,Boyana,"{'lat': 42.65441551261697, 'lng': 23.35749205158048}","['parking', 'balcony']"
70437.09029681899,80.84955128391378,2,10,1966,Stara Zagora,Lyulin,"{'lat': 42.57221516829369, 'lng': 23.374527833007637}","['parking', 'balcony']"
165016.56083171908,80.8926841848723,3,14,1989,Sofia,Lozenets,"{'lat': 42.70459204924478, 'lng': 23.425643886737905}","['parking', 'balcony']"
155032.0746352475,108.14851417927993,5,4,2009,Burgas,Lyulin,"{'lat': 42.72081499716467, 'lng': 23.193051337952067}","['parking', 'balcony']"
72091.94682506923,64.51865815347878,2,14,1968,Plovdiv,Boyana,"{'lat': 42.87279944219413, 'lng': 23.201405705519786}","['parking', 'balcony']"
141031.4827758491,82.8836233082295,1,9,2020,Stara Zagora,Vitosha,"{'lat': 42.67728439158661, 'lng': 23.39574089269618}",['elevator']
70909.49610240651,66.13174133884871,3,5,1994,Varna,Boyana,"{'lat': 42.512007222531636, 'lng': 23.44396689801139}",['elevator']
89262.40446662938,66.96511317703053,1,8,1967,Plovdiv,Boyana,"{'lat': 42.584911570767375, 'lng': 23.254500058016244}",['elevator']
100551.54793426812,70.72483629594082,3,9,2020,Burgas,Vitosha,"{'lat': 42.72888579041977, 'lng': 23.29582941439146}",['elevator']
90684.69537566812,86.66401314901138,4,10,1983,Sofia,Vitosha,"{'lat': 42.778917605845045, 'lng': 23.139919242902895}",['elevator']
89101.60542623176,65.63754135009569,3,5,1978,Plovdiv,Vitosha,"{'lat': 42.77274513537728, 'lng': 23.380724238777354}","['parking', 'balcony']"
170376.2050277852,117.67268376720563,2,6,1995,Plovdiv,Vitosha,"{'lat': 42.802922582924595, 'lng': 23.14103392280336}",['elevator']
53940.732865820086,53.16178093341488,3,1,2009,Stara Zagora,Vitosha,"{'lat': 42.5531064766171, 'lng': 23.265762435034148}","['parking', 'balcony']"
116931.89359654288,74.39385067515923,3,11,2011,Varna,Boyana,"{'lat': 42.56391742186973, 'lng': 23.11960321005855}",['elevator']
110406.37731774393,66.80806825177476,1,12,2018,Varna,Mladost,"{'lat': 42.66145359427789, 'lng': 23.323409136145777}",['elevator']
171423.00200029075,123.40933653061198,3,7,2002,Sofia,Mladost,"{'lat': 42.97989795302947, 'lng': 23.35486751540457}","['parking', 'balcony']"
155002.50762742056,85.89664329534723,3,4,1986,Burgas,Center,"{'lat': 42.875226999989984, 'lng': 23.295584891362644}","['parking', 'balcony']"
113644.31196741437,110.95533618405905,3,11,1991,Sofia,Mladost,"{'lat': 42.75595659928673, 'lng': 23.285386230446722}",['elevator']
27627.663078147263,35.43318880889084,2,2,1973,Plovdiv,Lozenets,"{'lat': 42.96831232167169, 'lng': 23.231440913647095}","['parking', 'balcony']"
89376.65288299423,88.01150797607777,3,5,2016,Plovdiv,Mladost,"{'lat': 42.64500256998669, 'lng': 23.37965406876562}","['parking', 'balcony']"
140187.6568672,106.68892386870311,1,12,1977,Varna,Boyana,"{'lat': 42.72074729036394, 'lng': 23.257583799652288}",['elevator']
105708.21781401755,82.46851967826272,2,3,1987,Burgas,Vitosha,"{'lat': 42.79603771487382, 'lng': 23.29588528352689}",['elevator']
112483.86063957734,111.96441125196054,4,6,2019,Stara Zagora,Vitosha,"{'lat': 42.695180327255265, 'lng': 23.32305823075289}","['parking', 'balcony']"
77062.56018404869,64.48134649698883,3,8,1988,Burgas,Boyana,"{'lat': 42.526587931048766, 'lng': 23.140674600821058}","['parking', 'balcony']"
146772.82398405956,122.2804232055674,1,7,1975,Plovdiv,Lozenets,"{'lat': 42.80868956125868, 'lng': 23.23230383290825}",['elevator']
108162.96304147632,148.9669437085775,2,3,1994,Stara Zagora,Mladost,"{'lat': 42.68670486517903, 'lng': 23.461243863612292}","['parking', 'balcony']"
121978.23255256585,69.11484318681023,2,8,2006,Burgas,Boyana,"{'lat': 42.691213254407046, 'lng': 23.278991118589285}",['elevator']
139526.63025651858,66.63492435797684,2,2,2018,Burgas,Center,"{'lat': 42.78960775894953, 'lng': 23.240173508344714}","['parking', 'balcony']"
158881.86587992535,123.60153431353103,2,10,2018,Stara Zagora,Vitosha,"{'lat': 42.8202929229282, 'lng': 23.387555791943647}",['elevator']
221848.27493071722,127.38716437192137,1,9,1990,Plovdiv,Lyulin,"{'lat': 42.88303331953084, 'lng': 23.230965695672282}","['parking', 'balcony']"
68786.45828789019,64.31419918540195,3,4,1963,Burgas,Center,"{'lat': 42.836697464620244, 'lng': 23.355409210700394}","['parking', 'balcony']"
125421.44490482056,67.39439548712427,3,1,1996,Stara Zagora,Lozenets,"{'lat': 42.5674633616325, 'lng': 23.040382357555536}",['elevator']
109157.30802170302,71.54646173418477,3,8,1976,Plovdiv,Center,"{'lat': 42.62019731179047, 'lng': 23.329234780734577}",['elevator']
55448.88314645758,39.66648466897169,3,7,1998,Stara Zagora,Boyana,"{'lat': 42.743734793260785, 'lng': 23.294091893471496}","['parking', 'balcony']"
50131.55984031187,52.44044160547405,1,11,2007,Stara Zagora,Mladost,"{'lat': 42.6949870634077, 'lng': 23.28740064998998}","['parking', 'balcony']"
83512.3189453784,49.87577699743797,5,13,2005,Burgas,Vitosha,"{'lat': 42.80312171337384, 'lng': 23.156371030171695}",['elevator']
60273.5157820364,56.96607304687615,4,5,1985,Plovdiv,Lozenets,"{'lat': 42.72682898575343, 'lng': 23.217724872413697}",['elevator']
76911.34900610478,78.95945337839656,4,10,2007,Burgas,Lozenets,"{'lat': 42.60934589349426, 'lng': 23.417623056390685}","['parking', 'balcony']"
89528.73971111525,87.02644197609561,4,13,1998,Sofia,Lyulin,"{'lat': 42.60167369230801, 'lng': 23.286048176610013}","['parking', 'balcony']"
297137.4011490864,126.5150147844223,4,5,2000,Sofia,Center,"{'lat': 42.8958498401879, 'lng': 23.38380769680817}",['elevator']
53737.63510552854,50.04937877783627,3,7,1963,Plovdiv,Lyulin,"{'lat': 42.654502968703966, 'lng': 23.262762694159413}","['parking', 'balcony']"
164614.7954062619,109.52967195429751,2,5,1989,Stara Zagora,Mladost,"{'lat': 42.57727971013417, 'lng': 23.430064524226605}","['parking', 'balcony']"
117954.85861681323,73.58033467323473,3,8,1989,Burgas,Mladost,"{'lat': 42.80113518079211, 'lng': 23.36866022738698}",['elevator']
55206.58817844443,78.51608871042701,3,11,1981,Burgas,Lyulin,"{'lat': 42.77968329448092, 'lng': 23.22254753906026}",['elevator']
114584.69744316762,100.24458476499811,3,13,1970,Plovdiv,Vitosha,"{'lat': 42.54520875572642, 'lng': 23.35605404253038}",['elevator']
33853.62077515809,46.318339353131044,3,6,1961,Plovdiv,Mladost,"{'lat': 42.788855787362145, 'lng': 23.460704668312697}","['parking', 'balcony']"
200981.34476289092,91.47229238552151,1,13,2003,Sofia,Lyulin,"{'lat': 42.67991097937266, 'lng': 23.265324872141967}","['parking', 'balcony']"
127850.20967539062,84.99356624639168,2,5,1971,Varna,Center,"{'lat': 42.67607397953306, 'lng': 23.36707438254329}","['parking', 'balcony']"
107361.01817276578,94.77353792024446,4,9,1989,Plovdiv,Lyulin,"{'lat': 42.67179107173248, 'lng': 23.294776091323666}",['elevator']
134670.5271443319,88.67505931723454,3,11,1995,Varna,Lyulin,"{'lat': 42.783105289123895, 'lng': 23.237416384476628}",['elevator']
148565.0857043779,153.65900419732682,3,2,1977,Plovdiv,Boyana,"{'lat': 42.83911539854218, 'lng': 23.363308900732658}","['parking', 'balcony']"
68655.18887507603,60.86780047246052,2,1,1985,Stara Zagora,Mladost,"{'lat': 42.51423793706597, 'lng': 23.248464580347164}",['elevator']
106980.040678278,64.07009134994547,2,8,2012,Stara Zagora,Vitosha,"{'lat': 42.49756565017939, 'lng': 23.28033206017132}","['parking', 'balcony']"
118756.16415176766,61.30578420725707,4,12,2022,Sofia,Vitosha,"{'lat': 42.65016888958795, 'lng': 23.38348547592002}","['parking', 'balcony']"
79054.86008254369,63.33568642519236,3,3,1966,Sofia,Boyana,"{'lat': 42.61189816510447, 'lng': 23.33877350019345}",['elevator']
81710.11891159121,60.87838618080447,4,14,2020,Varna,Lozenets,"{'lat': 42.756884760946846, 'lng': 23.325719485222802}",['elevator']
137703.97869921863,115.67049593322655,3,11,1960,Plovdiv,Vitosha,"{'lat': 42.81401235817726, 'lng': 23.50682888508419}",['elevator']
142518.85860603166,122.61512743969564,3,12,2022,Burgas,Lyulin,"{'lat': 42.71119419426991, 'lng': 23.340517951689037}",['elevator']
87198.11712112265,62.87761118751571,2,12,2017,Sofia,Boyana,"{'lat': 42.61197230461679, 'lng': 23.198047658597677}","['parking', 'balcony']"
90543.43174968737,55.02933280687314,3,12,1985,Burgas,Center,"{'lat': 42.80338296503328, 'lng': 23.39015255061034}",['elevator']
131928.42835569027,94.14246669159212,3,7,1982,Burgas,Mladost,"{'lat': 42.59703801258288, 'lng': 23.169177945749052}",['elevator']
51425.13634958045,63.433308671570856,3,10,1985,Plovdiv,Mladost,"{'lat': 42.63512631953194, 'lng': 23.28586220305659}","['parking', 'balcony']"
88849.18288905808,98.98795453266533,3,13,2004,Varna,Mladost,"{'lat': 42.65908735915168, 'lng': 23.316051486833224}",['elevator']
57091.7227733186,86.087690625539,4,11,1965,Plovdiv,Lyulin,"{'lat': 42.791706251237265, 'lng': 23.346210437875495}","['parking', 'balcony']"
48984.50537579929,34.527676550083044,1,8,1965,Sofia,Center,"{'lat': 42.75361209976842, 'lng': 23.054846360559115}",['elevator']
137015.70101265155,126.42515603990185,4,13,2003,Burgas,Boyana,"{'lat': 42.53860969798809, 'lng': 23.220354319235394}",['elevator']
158200.49294278526,133.87633019286565,2,13,1967,Plovdiv,Boyana,"{'lat': 42.63686063518405, 'lng': 23.383982783493924}",['elevator']
73957.8858190697,61.61633928546842,3,6,1983,Plovdiv,Mladost,"{'lat': 42.61210985685319, 'lng': 23.36669276613574}",['elevator']
99630.98577874272,68.36895320192048,1,12,1981,Plovdiv,Center,"{'lat': 42.621489426119375, 'lng': 23.179911571260718}","['parking', 'balcony']"
135532.11128883922,88.57596172174715,2,10,1978,Sofia,Center,"{'lat': 42.58455503409562, 'lng': 23.525826649328923}","['parking', 'balcony']"
175757.8902887898,90.03370369961075,3,14,1996,Varna,Center,"{'lat': 42.619263503149, 'lng': 23.369098720886036}",['elevator']
104416.62454163813,99.75632818018491,1,9,1977,Plovdiv,Vitosha,"{'lat': 42.54418015702498, 'lng': 23.441892900417873}",['elevator']
298141.4007477617,140.3061361629905,3,7,1990,Sofia,Vitosha,"{'lat': 42.73490411450637, 'lng': 23.32739788687929}",['elevator']
120586.02556253127,74.69158317517852,4,10,2021,Burgas,Mladost,"{'lat': 42.741382732314335, 'lng': 23.352399972444537}",['elevator']
50628.56168887488,56.05108266384639,2,5,1996,Stara Zagora,Center,"{'lat': 42.78090672588449, 'lng': 23.240090258179098}",['elevator']
76753.78676944104,38.62042315956418,4,8,1989,Sofia,Lozenets,"{'lat': 42.63424117062279, 'lng': 23.304922387804808}","['parking', 'balcony']"
86488.04325949552,58.07209880174243,3,2,2016,Stara Zagora,Center,"{'lat': 42.76844277604183, 'lng': 23.293334452377753}","['parking', 'balcony']"
109491.0881449246,79.00619081378609,3,7,2001,Plovdiv,Boyana,"{'lat': 42.77739017957991, 'lng': 23.361783678270193}",['elevator']
107799.43372410722,133.83673590553363,2,4,1992,Plovdiv,Boyana,"{'lat': 42.6783016738584, 'lng': 23.125282003021916}","['parking', 'balcony']"
69956.43226013171,64.47166102891485,2,9,1969,Sofia,Mladost,"{'lat': 42.64964720546461, 'lng': 23.474279723380967}","['parking', 'balcony']"
147747.92884049108,86.71363854916696,2,12,1996,Stara Zagora,Lozenets,"{'lat': 42.73400596507057, 'lng': 23.23604498687299}",['elevator']
77718.9321289622,79.50731311781743,1,1,1971,Plovdiv,Center,"{'lat': 42.725065157760795, 'lng': 23.36766440683278}","['parking', 'balcony']"
186783.25559135238,115.65179820344252,2,7,2013,Burgas,Lozenets,"{'lat': 42.63609343905484, 'lng': 23.42353838941219}","['parking', 'balcony']"
157424.66969310807,155.80797277620866,3,6,1989,Varna,Mladost,"{'lat': 42.74956980211637, 'lng': 23.190009122682767}",['elevator']
76408.33661168755,64.07393681239039,4,8,1986,Varna,Boyana,"{'lat': 42.78563662865424, 'lng': 23.259038661520233}","['parking', 'balcony']"
87469.83902419076,65.31681672445333,4,5,1998,Plovdiv,Boyana,"{'lat': 42.68208695736944, 'lng': 23.19840313030319}",['elevator']
108238.83305021607,111.32482631207216,3,1,1968,Stara Zagora,Vitosha,"{'lat': 42.76314464126899, 'lng': 23.28511347733046}",['elevator']
106390.6734578446,100.45674468878934,2,1,2013,Plovdiv,Mladost,"{'lat': 42.76737569545006, 'lng': 23.244901761093445}","['parking', 'balcony']"
111762.68351998703,135.40121977208102,2,9,1980,Stara Zagora,Mladost,"{'lat': 42.633459671213, 'lng': 23.225356292840225}",['elevator']
75317.94361967545,97.51784555977892,2,10,1971,Burgas,Center,"{'lat': 42.7396032179543, 'lng': 23.231965017549726}",['elevator']
99746.58509966022,69.22123727638821,2,6,2014,Stara Zagora,Center,"{'lat': 42.679688735127364, 'lng': 23.248157301269366}",['elevator']
116463.44171620083,97.71964492076928,3,10,1988,Plovdiv,Vitosha,"{'lat': 42.74400839248977, 'lng': 23.12646975533957}","['parking', 'balcony']"
199886.3771704501,113.26110741748724,3,5,1992,Burgas,Lyulin,"{'lat': 42.724703287022336, 'lng': 23.473134318909583}","['parking', 'balcony']"
260823.2212077762,104.61446543592093,2,1,2002,Sofia,Lozenets,"{'lat': 42.82360261087337, 'lng': 23.238334687802652}","['parking', 'balcony']"
146867.35920270413,95.21822093321893,2,6,2021,Varna,Lyulin,"{'lat': 42.7494601776165, 'lng': 23.33005654728399}","['parking', 'balcony']"
178698.14279787304,112.00024068767462,4,6,2012,Plovdiv,Lyulin,"{'lat': 42.846939206316215, 'lng': 23.048988507767724}",['elevator']
146558.23544184698,115.07886771337019,4,3,1974,Plovdiv,Mladost,"{'lat': 42.81128673689352, 'lng': 23.273248232723613}",['elevator']
94616.08480176498,121.46476973112581,2,13,1961,Plovdiv,Lozenets,"{'lat': 42.62567710605496, 'lng': 23.22281979712054}","['parking', 'balcony']"
185439.78961218227,99.46129662768928,4,8,2011,Burgas,Mladost,"{'lat': 42.57000936837888, 'lng': 23.238588159252608}","['parking', 'balcony']"
153000.35060444105,74.98645759049437,5,14,1998,Sofia,Lozenets,"{'lat': 42.592026594606864, 'lng': 23.318021717050733}",['elevator']
116751.02671792089,84.40141059299968,2,1,2012,Stara Zagora,Boyana,"{'lat': 42.758993763232844, 'lng': 23.274342659036165}",['elevator']
123398.73749568089,116.1952689952507,2,1,2003,Sofia,Mladost,"{'lat': 42.84997232062562, 'lng': 23.245157871454307}","['parking', 'balcony']"
71265.315438051,55.49192987038292,3,6,2013,Burgas,Mladost,"{'lat': 42.66911375776034, 'lng': 23.25270593570716}","['parking', 'balcony']"
85705.6320717016,91.06019926618704,4,10,1977,Plovdiv,Mladost,"{'lat': 42.759861887391445, 'lng': 23.36995735028519}","['parking', 'balcony']"
88261.5560408527,68.19983563017918,4,13,1962,Varna,Vitosha,"{'lat': 42.749536688397114, 'lng': 23.287589134606254}",['elevator']
88613.31465478305,80.86234468804453,2,1,1966,Plovdiv,Mladost,"{'lat': 42.565937714092215, 'lng': 23.26805594191895}","['parking', 'balcony']"
161520.86038933595,118.35355587821896,2,6,2002,Stara Zagora,Center,"{'lat': 42.84781397139005, 'lng': 23.4013237887435}","['parking', 'balcony']"
170643.69589130694,85.7329720405971,3,1,1977,Varna,Center,"{'lat': 42.72940503966868, 'lng': 23.261554794288156}","['parking', 'balcony']"
67356.39974435235,81.39309644468446,3,14,2003,Plovdiv,Lozenets,"{'lat': 42.698638152266554, 'lng': 23.26199957609643}","['parking', 'balcony']"
46530.44181695818,39.20431577060242,2,13,1997,Varna,Boyana,"{'lat': 42.819305168808356, 'lng': 23.216103300160658}","['parking', 'balcony']"
108342.44619081865,102.38760698081663,4,6,1996,Sofia,Vitosha,"{'lat': 42.792366928229704, 'lng': 23.247079742834124}","['parking', 'balcony']"
177753.06456260683,99.36452543423226,3,3,2017,Burgas,Lozenets,"{'lat': 42.8320926830362, 'lng': 23.342677592380802}","['parking', 'balcony']"
289599.60346249054,144.8976416991638,4,14,1992,Plovdiv,Center,"{'lat': 42.625061260005516, 'lng': 23.2690687586498}","['parking', 'balcony']"
67117.9287880167,70.76665295140998,4,14,2003,Stara Zagora,Vitosha,"{'lat': 42.771164060672334, 'lng': 23.250085717642595}","['parking', 'balcony']"
234751.96833280878,86.57450982991816,3,8,2018,Sofia,Vitosha,"{'lat': 42.70221364853813, 'lng': 23.248705583085105}",['elevator']
86352.68969158005,87.48151051132265,3,13,1990,Plovdiv,Boyana,"{'lat': 42.87591171482486, 'lng': 23.493107189295134}","['parking', 'balcony']"
296913.0471207913,127.32359839290423,3,6,2017,Sofia,Vitosha,"{'lat': 42.846312395339176, 'lng': 23.287562603486617}","['parking', 'balcony']"
99025.1830210949,77.14113402839143,2,13,1970,Stara Zagora,Mladost,"{'lat': 42.659724735329306, 'lng': 23.222083642048588}","['parking', 'balcony']"
116766.97517810659,88.37064577311018,3,11,1963,Plovdiv,Vitosha,"{'lat': 42.85357212908031, 'lng': 23.39307237107012}",['elevator']
79497.17420939087,98.23689529149618,2,13,2018,Stara Zagora,Boyana,"{'lat': 42.79787608815074, 'lng': 23.275007206311912}","['parking', 'balcony']"
124304.67234561895,85.59827369469075,3,1,1977,Varna,Lozenets,"{'lat': 42.52421025157421, 'lng': 23.147204239045923}",['elevator']
82367.92457086343,66.60699156348416,2,5,1963,Stara Zagora,Boyana,"{'lat': 42.70576340629025, 'lng': 23.24773257436337}","['parking', 'balcony']"
97240.63237649057,85.82269978694923,2,8,2008,Varna,Boyana,"{'lat': 42.63622987056074, 'lng': 23.334514837372865}","['parking', 'balcony']"
206070.99311111827,112.20895249579316,2,3,1993,Plovdiv,Center,"{'lat': 42.80136598298595, 'lng': 23.229877293140326}",['elevator']
42735.108285962,49.20454101766819,1,12,1988,Varna,Mladost,"{'lat': 42.569439031434385, 'lng': 23.23225288245223}","['parking', 'balcony']"
140644.7598470007,83.98909022440628,3,6,1983,Plovdiv,Center,"{'lat': 42.59560360374481, 'lng': 23.359283261592598}",['elevator']
45371.90564425948,58.996375551824805,3,5,1981,Plovdiv,Lozenets,"{'lat': 42.69958912457901, 'lng': 23.488048922823555}",['elevator']
138487.12782598732,115.85139886774527,3,6,1961,Burgas,Lyulin,"{'lat': 42.77346851196383, 'lng': 23.481385613699818}","['parking', 'balcony']"
42519.0727630432,34.30439285648676,2,10,2003,Plovdiv,Lozenets,"{'lat': 42.55961246400924, 'lng': 22.97471412035684}",['elevator']
55817.961065099,63.23234458185235,1,1,2022,Varna,Mladost,"{'lat': 42.72429920284354, 'lng': 23.31232202409921}",['elevator']
64260.4329604554,91.31635625193563,1,7,1965,Burgas,Vitosha,"{'lat': 42.68772145854521, 'lng': 23.309579672562965}",['elevator']
95473.35791051172,126.96572087703021,2,9,2001,Burgas,Boyana,"{'lat': 42.58759738152694, 'lng': 23.356317869788445}",['elevator']
76607.03594447474,78.02749216781037,4,2,1984,Plovdiv,Lyulin,"{'lat': 42.773619324010234, 'lng': 23.18002512829969}","['parking', 'balcony']"
63557.44140892601,63.344014199204054,2,10,2014,Stara Zagora,Mladost,"{'lat': 42.66463635791507, 'lng': 23.270813615086023}",['elevator']
214940.85564763288,136.4347120832177,2,5,2016,Stara Zagora,Center,"{'lat': 42.632918909783974, 'lng': 23.18388876098668}","['parking', 'balcony']"
33943.25045209334,36.55958298751268,2,10,1980,Burgas,Boyana,"{'lat': 42.70125049910254, 'lng': 23.32608055206643}",['elevator']
27092.535841434314,25.0,2,4,2014,Plovdiv,Lozenets,"{'lat': 42.63898178912358, 'lng': 23.190921140224354}",['elevator']
176107.28368823574,93.20043350159997,3,6,2018,Stara Zagora,Center,"{'lat': 42.74105572450414, 'lng': 23.223267952476434}",['elevator']
45526.46751220011,64.93837326942166,3,6,1975,Plovdiv,Mladost,"{'lat': 42.66907944864008, 'lng': 23.256392337184177}","['parking', 'balcony']"
72427.20108813913,49.3630154860786,2,11,1990,Plovdiv,Mladost,"{'lat': 42.82457086641697, 'lng': 23.22785695359464}","['parking', 'balcony']"
134448.56210581385,101.2506934189806,1,2,1973,Burgas,Lozenets,"{'lat': 42.872552657900904, 'lng': 23.37523019381415}","['parking', 'balcony']"
132357.1876664957,87.31402141313596,2,2,1998,Burgas,Lyulin,"{'lat': 42.88208986757894, 'lng': 23.36646388295797}","['parking', 'balcony']"
107225.06200142526,63.07764107789815,2,4,1987,Sofia,Lozenets,"{'lat': 42.67789555522979, 'lng': 23.208263367084783}",['elevator']
65679.23255722455,41.590868039873165,2,1,1991,Stara Zagora,Vitosha,"{'lat': 42.66445886092257, 'lng': 23.448728102522324}","['parking', 'balcony']"
97252.89471947296,106.17371984840435,5,9,1987,Stara Zagora,Center,"{'lat': 42.69520612076551, 'lng': 23.366091938715513}","['parking', 'balcony']"
87607.1824443752,99.50603533875983,3,14,2010,Stara Zagora,Lyulin,"{'lat': 42.7206971345066, 'lng': 23.324966117850924}",['elevator']
78340.53086209112,77.02472408661852,3,14,2014,Varna,Boyana,"{'lat': 42.728815968396496, 'lng': 23.349534148683247}",['elevator']
231555.96776782346,135.39910988142998,3,13,2008,Plovdiv,Vitosha,"{'lat': 42.61858925089092, 'lng': 23.27250957290938}","['parking', 'balcony']"
27594.567744705328,47.897457010215426,3,7,1968,Burgas,Lyulin,"{'lat': 42.73093133330163, 'lng': 23.31634872225002}",['elevator']
58518.26673420221,34.23424487225783,3,12,2017,Stara Zagora,Center,"{'lat': 42.65387953963878, 'lng': 23.34166009147611}","['parking', 'balcony']"
157415.521997192,59.24275790356267,3,7,2004,Sofia,Mladost,"{'lat': 42.62288586434428, 'lng': 23.177699383106372}",['elevator']
123451.3332681228,78.63241950933507,3,3,1981,Stara Zagora,Boyana,"{'lat': 42.72949857678892, 'lng': 23.180150826247925}",['elevator']
94776.25896870236,87.30018347968075,2,11,1991,Plovdiv,Lozenets,"{'lat': 42.728012400241965, 'lng': 23.104531900440126}","['parking', 'balcony']"
56911.732033065586,72.7629182643101,3,12,1964,Plovdiv,Center,"{'lat': 42.627501216084326, 'lng': 23.26724230869509}","['parking', 'balcony']"
123483.7350849834,90.5616618954289,3,3,1982,Burgas,Vitosha,"{'lat': 42.53933648253824, 'lng': 23.262732772712685}",['elevator']
45592.48780094656,42.45381727428667,4,1,1964,Varna,Vitosha,"{'lat': 42.81850196379524, 'lng': 23.172969127311646}","['parking', 'balcony']"
98059.88974348288,123.31293812219779,3,3,2001,Burgas,Mladost,"{'lat': 42.66546267544787, 'lng': 23.47026446693722}",['elevator']
68024.60276409298,77.53546464822294,3,3,2012,Stara Zagora,Mladost,"{'lat': 42.593813913698924, 'lng': 23.43972233517339}",['elevator']
243676.16027837145,113.51887494764384,2,4,1991,Sofia,Boyana,"{'lat': 42.67209947199541, 'lng': 23.310191208588293}","['parking', 'balcony']"
